design_name,fold,target,design_rows,r2,mae,rmse,true_min,true_max,true_mean,pred_mean,mean_error,model,source_path
simple_spi,4,total_negative_slack_ns,288,0.9698671102523804,1.5776820182800293,2.09850811958313,-33.24667739868164,0.0,-7.457696914672852,-8.477683067321777,-1.0199857950210571,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
ss_pcm,3,total_negative_slack_ns,288,-0.0013399124145507,4.009695053100586,5.8517022132873535,-16.613008499145508,0.0,-3.321835517883301,0.4581069946289062,3.779942750930786,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
ss_pcm,3,total_negative_slack_ns,288,-0.4677400588989258,5.897449970245361,7.084611415863037,-16.613008499145508,0.0,-3.321835517883301,-9.21928596496582,-5.897449970245361,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
systemcdes,2,total_negative_slack_ns,288,-0.5830206871032715,25.983642578125,38.11792755126953,-83.60449981689453,0.0,-23.923463821411133,2.060179710388184,25.983642578125,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
systemcdes,2,total_negative_slack_ns,288,-2.2972569465637207,52.14131164550781,55.01262664794922,-83.60449981689453,0.0,-23.923463821411133,-76.06478118896484,-52.14131164550781,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
usb_phy,1,total_negative_slack_ns,288,-2.503670692443848,12.431757926940918,13.741543769836426,-20.32241439819336,0.0,-4.089680671691895,8.342076301574707,12.431757926940918,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
usb_phy,1,total_negative_slack_ns,288,-5.3245849609375,16.36369514465332,18.462474822998047,-20.32241439819336,0.0,-4.089680671691895,-20.45337677001953,-16.36369514465332,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
i2c,2,worst_slack_ns,288,0.7964066863059998,0.1741005331277847,0.1874972432851791,-0.4211409986019134,0.9052670001983644,0.1473811268806457,-0.0267194118350744,-0.1741005331277847,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
i2c,2,worst_slack_ns,288,-0.0267717838287353,0.3778623342514038,0.4210659265518188,-0.4211409986019134,0.9052670001983644,0.1473811268806457,0.5227445960044861,0.3753634989261627,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1196,1,worst_slack_ns,288,0.5072636604309082,0.1619338244199752,0.1821764260530471,-0.4025309979915619,0.4447309970855713,-0.0613826960325241,0.1005511060357093,0.1619338244199752,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1196,1,worst_slack_ns,288,0.4847275018692016,0.160097062587738,0.1862959265708923,-0.4025309979915619,0.4447309970855713,-0.0613826960325241,0.0987143293023109,0.160097062587738,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1196a,5,worst_slack_ns,288,0.5515984892845154,0.1408722549676895,0.1700417548418045,-0.4043599963188171,0.4369480013847351,-0.0599103309214115,0.0809619128704071,0.1408722549676895,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1196a,5,worst_slack_ns,288,0.5237234234809875,0.145709291100502,0.1752474308013916,-0.4043599963188171,0.4369480013847351,-0.0599103309214115,0.0857445001602172,0.1456548422574997,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1196b,4,worst_slack_ns,288,0.5544431805610657,0.1467105746269226,0.1695015132427215,-0.4043599963188171,0.4369480013847351,-0.0599103309214115,0.0868002474308013,0.1467105746269226,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1196b,4,worst_slack_ns,288,0.805283784866333,0.0857807770371437,0.1120529025793075,-0.4043599963188171,0.4369480013847351,-0.0599103309214115,0.0247031971812248,0.084613524377346,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1238,3,worst_slack_ns,288,0.0281674265861511,0.2368602156639099,0.2586936056613922,-0.4885869920253753,0.3754050135612488,-0.1210445687174797,0.1158156245946884,0.2368602156639099,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1238,3,worst_slack_ns,288,0.1931719779968261,0.2207948565483093,0.2357113361358642,-0.4885869920253753,0.3754050135612488,-0.1210445687174797,0.0997502654790878,0.2207948565483093,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1238a,2,worst_slack_ns,288,0.3911232948303222,0.1810221076011657,0.2074712067842483,-0.4787989854812622,0.405579000711441,-0.1064342409372329,0.0745878890156745,0.1810221076011657,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1238a,2,worst_slack_ns,288,0.266994833946228,0.1948334872722625,0.2276389896869659,-0.4787989854812622,0.405579000711441,-0.1064342409372329,0.0883992537856102,0.1948334872722625,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s13207,1,worst_slack_ns,288,0.9011351466178894,0.1041398346424102,0.1085970178246498,-0.9119889736175536,0.1609379947185516,-0.4433831572532654,-0.3392433226108551,0.1041398346424102,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s13207,1,worst_slack_ns,288,0.8111742734909058,0.1203926801681518,0.150081604719162,-0.9119889736175536,0.1609379947185516,-0.4433831572532654,-0.3232799172401428,0.1201032772660255,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s13207a,5,worst_slack_ns,288,0.9735525250434875,0.0469683073461055,0.0544348768889904,-0.814382016658783,0.2220650017261505,-0.3504467308521271,-0.3881050646305084,-0.0376583486795425,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s13207a,5,worst_slack_ns,288,0.9280650019645692,0.0732628032565116,0.0897749736905098,-0.814382016658783,0.2220650017261505,-0.3504467308521271,-0.4119616448879242,-0.0615148954093456,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1423,4,worst_slack_ns,288,-1.531651735305786,0.5104966163635254,0.5121650099754333,-0.904833972454071,0.0534799993038177,-0.4536753296852112,0.0568213053047657,0.5104966163635254,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1423,4,worst_slack_ns,288,-1.0232338905334473,0.4560474157333374,0.4578581750392914,-0.904833972454071,0.0534799993038177,-0.4536753296852112,0.0023721058387309,0.4560474157333374,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1423a,3,worst_slack_ns,288,-0.7899868488311768,0.4389660954475403,0.4430612921714782,-0.9081609845161438,0.0839890018105506,-0.4250045120716095,0.0139615405350923,0.4389660954475403,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1423a,3,worst_slack_ns,288,-0.957788348197937,0.4608796536922455,0.4633634388446808,-0.9081609845161438,0.0839890018105506,-0.4250045120716095,0.0358750969171524,0.4608796536922455,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s1488,2,worst_slack_ns,288,0.7898643016815186,0.1341903507709503,0.1456531286239624,-0.4350210130214691,0.5903030037879944,0.0276974700391292,0.1618878245353698,0.1341903507709503,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s1488,2,worst_slack_ns,288,0.8507782220840454,0.0994123592972755,0.1227399781346321,-0.4350210130214691,0.5903030037879944,0.0276974700391292,0.1251009255647659,0.0974034741520881,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s15850,1,worst_slack_ns,288,0.917963981628418,0.0586196035146713,0.0781618431210517,-0.8966479897499084,0.0019749999046325,-0.483790248632431,-0.4652245938777923,0.0185655932873487,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s15850,1,worst_slack_ns,288,0.8819312453269958,0.0782432928681373,0.0937691628932952,-0.8966479897499084,0.0019749999046325,-0.483790248632431,-0.4135945737361908,0.070195659995079,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s15850a,5,worst_slack_ns,288,0.8125439882278442,0.1068741977214813,0.1175218895077705,-0.8605020046234131,0.0127370003610849,-0.4514357149600982,-0.5359216332435608,-0.0844858586788177,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s15850a,5,worst_slack_ns,288,0.9644577503204346,0.0398716256022453,0.0511730872094631,-0.8605020046234131,0.0127370003610849,-0.4514357149600982,-0.4787174761295318,-0.0272817686200141,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s27,4,worst_slack_ns,288,0.9427031874656676,0.0650016367435455,0.0723159685730934,-0.1441649943590164,0.760453999042511,0.2537159919738769,0.1899255067110061,-0.0637904778122901,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s27,4,worst_slack_ns,288,0.9666271209716796,0.0483543910086154,0.0551907010376453,-0.1441649943590164,0.760453999042511,0.2537159919738769,0.2351958155632019,-0.018520176410675,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s298,3,worst_slack_ns,288,0.9195203185081482,0.1035855486989021,0.1116382926702499,-0.2031510025262832,0.971396028995514,0.3001700341701507,0.1965844929218292,-0.1035855486989021,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s298,3,worst_slack_ns,288,0.936943531036377,0.0872832015156745,0.0988177582621574,-0.2031510025262832,0.971396028995514,0.3001700341701507,0.2128868401050567,-0.0872832015156745,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s344,2,worst_slack_ns,288,0.8775359392166138,0.1266724020242691,0.1315620988607406,-0.2326100021600723,0.8955979943275452,0.2336651682853698,0.1069927588105201,-0.1266724020242691,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s344,2,worst_slack_ns,288,0.8807047605514526,0.112736664712429,0.1298488527536392,-0.2326100021600723,0.8955979943275452,0.2336651682853698,0.1209285259246826,-0.112736664712429,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s349,1,worst_slack_ns,288,0.941667914390564,0.0798676535487175,0.0923497825860977,-0.2885940074920654,0.8587520122528076,0.1990944743156433,0.1192389205098152,-0.0798555240035057,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s349,1,worst_slack_ns,288,0.9440010190010072,0.0754260346293449,0.0904840752482414,-0.2885940074920654,0.8587520122528076,0.1990944743156433,0.1236684322357177,-0.0754260346293449,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s35932,5,worst_slack_ns,288,0.8204644322395325,0.0938423201441764,0.1078547611832618,-0.5854319930076599,0.3560270071029663,-0.1509544253349304,-0.1755971610546112,-0.024642739444971,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s35932,5,worst_slack_ns,288,0.4011544585227966,0.1700978577136993,0.1969796866178512,-0.5854319930076599,0.3560270071029663,-0.1509544253349304,-0.2871655225753784,-0.136211097240448,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s382,4,worst_slack_ns,288,0.9168256521224976,0.0970700457692146,0.1162507236003875,-0.2393790036439895,0.9699730277061462,0.2833471596240997,0.1935207098722458,-0.0898264721035957,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s382,4,worst_slack_ns,288,0.983822226524353,0.0418091900646686,0.0512696504592895,-0.2393790036439895,0.9699730277061462,0.2833471596240997,0.2712043225765228,-0.0121428649872541,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s38417,3,worst_slack_ns,288,0.6926912069320679,0.2185619622468948,0.2283435463905334,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.3510815799236297,-0.2185619622468948,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s38417,3,worst_slack_ns,288,0.81494140625,0.1460250467061996,0.1771967858076095,-0.7261450290679932,0.5731649994850159,-0.1325196474790573,-0.1893479824066162,-0.0568283796310424,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s38584,2,worst_slack_ns,288,0.901253342628479,0.0612461976706981,0.0964236706495285,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3054200708866119,0.0461919903755188,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s38584,2,worst_slack_ns,288,0.9564272165298462,0.048231441527605,0.0640516355633735,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3270337283611297,0.0245783515274524,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s38584a,1,worst_slack_ns,288,0.9471163749694824,0.0557190962135791,0.0705639645457267,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3652194440364837,-0.0136073380708694,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s38584a,1,worst_slack_ns,288,0.9561338424682616,0.0532467402517795,0.0642668902873992,-0.8176090121269226,0.2106280028820037,-0.3516120910644531,-0.3594688177108764,-0.0078567480668425,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s386,5,worst_slack_ns,288,0.981123149394989,0.0288132093846797,0.0435569807887077,-0.3059589862823486,0.6524680256843567,0.1153756901621818,0.1417276114225387,0.0263519305735826,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s386,5,worst_slack_ns,288,0.9842631816864014,0.0307087041437625,0.039769634604454,-0.3059589862823486,0.6524680256843567,0.1153756901621818,0.1409112215042114,0.0255355387926101,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s400,4,worst_slack_ns,288,0.8659042716026306,0.1260222494602203,0.1524840295314788,-0.2390660047531128,1.0091910362243652,0.3004477322101593,0.1763690263032913,-0.1240787208080291,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s400,4,worst_slack_ns,288,0.9465503692626952,0.0768160596489906,0.0962696000933647,-0.2390660047531128,1.0091910362243652,0.3004477322101593,0.2295067608356475,-0.0709410086274147,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s420,3,worst_slack_ns,288,0.9305809736251832,0.0718406066298484,0.0797008797526359,-0.3049930036067962,0.613726019859314,0.0983345508575439,0.0492740198969841,-0.0490605235099792,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s420,3,worst_slack_ns,288,0.9693751931190492,0.046901736408472,0.0529371164739131,-0.3049930036067962,0.613726019859314,0.0983345508575439,0.062510997056961,-0.0358235500752925,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s444,2,worst_slack_ns,288,0.8461586833000183,0.1473000198602676,0.1584812998771667,-0.2220840007066726,0.981033980846405,0.301553338766098,0.1542533040046692,-0.1473000198602676,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s444,2,worst_slack_ns,288,0.7964268922805786,0.1668241024017334,0.1823063045740127,-0.2220840007066726,0.981033980846405,0.301553338766098,0.1347292214632034,-0.1668241024017334,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s510,1,worst_slack_ns,288,0.8591303825378418,0.1314296126365661,0.1335057616233825,-0.2979460060596466,0.7879970073699951,0.149302139878273,0.017872504889965,-0.1314296126365661,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s510,1,worst_slack_ns,288,0.8744730949401855,0.121914304792881,0.1260258853435516,-0.2979460060596466,0.7879970073699951,0.149302139878273,0.0273878052830696,-0.121914304792881,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s526,5,worst_slack_ns,288,0.8819562196731567,0.1236530169844627,0.1380016952753067,-0.2141640037298202,0.9915810227394104,0.3027075827121734,0.1790545880794525,-0.1236530169844627,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s526,5,worst_slack_ns,288,0.8767189979553223,0.1231100857257843,0.141029804944992,-0.2141640037298202,0.9915810227394104,0.3027075827121734,0.1795975416898727,-0.1231100857257843,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s526a,4,worst_slack_ns,288,0.8661020994186401,0.1276879906654358,0.1478008925914764,-0.2149119973182678,0.9930739998817444,0.3050912618637085,0.1774033010005951,-0.1276879906654358,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s526a,4,worst_slack_ns,288,0.937020480632782,0.0860729962587356,0.1013654097914695,-0.2149119973182678,0.9930739998817444,0.3050912618637085,0.2190182954072952,-0.0860729962587356,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s5378,3,worst_slack_ns,288,0.917687714099884,0.0733013302087783,0.0825683623552322,-0.5055990219116211,0.4257409870624542,-0.0947648212313652,-0.1111558377742767,-0.0163910370320081,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s5378,3,worst_slack_ns,288,0.9730417728424072,0.0413196831941604,0.0472527258098125,-0.5055990219116211,0.4257409870624542,-0.0947648212313652,-0.1267044991254806,-0.0319396778941154,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s5378a,2,worst_slack_ns,288,0.9133461117744446,0.084139347076416,0.093595951795578,-0.5120459794998169,0.4616310000419616,-0.0739858373999595,-0.1519347876310348,-0.0779489800333976,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s5378a,2,worst_slack_ns,288,0.9264153838157654,0.0757897943258285,0.0862494930624961,-0.5120459794998169,0.4616310000419616,-0.0739858373999595,-0.1193332374095916,-0.0453474074602127,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s641,1,worst_slack_ns,288,0.8962373733520508,0.0675344243645668,0.0845513269305229,-0.5128679871559143,0.3588669896125793,-0.1143268719315528,-0.0905281975865364,0.0237986668944358,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s641,1,worst_slack_ns,288,0.8616653084754944,0.0726253464818,0.0976259782910347,-0.5128679871559143,0.3588669896125793,-0.1143268719315528,-0.0695833265781402,0.0447435490787029,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s713,5,worst_slack_ns,288,0.9462941884994508,0.0610016733407974,0.0655927881598472,-0.456739991903305,0.40242999792099,-0.0799962729215622,-0.0930781066417694,-0.013081831857562,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s713,5,worst_slack_ns,288,0.9524023532867432,0.0500790923833847,0.0617502145469188,-0.456739991903305,0.40242999792099,-0.0799962729215622,-0.0687788873910904,0.0112173799425363,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s820,4,worst_slack_ns,288,0.9673300981521606,0.0541976131498813,0.0584138296544551,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.0468051694333553,-0.0530028492212295,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s820,4,worst_slack_ns,288,0.965125858783722,0.0558030344545841,0.0603522732853889,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.0440503768622875,-0.0557576492428779,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s820a,3,worst_slack_ns,288,0.9591955542564392,0.0578991249203681,0.0652823001146316,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.054114818572998,-0.0456932038068771,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s820a,3,worst_slack_ns,288,0.9656237959861756,0.0560179762542247,0.0599198602139949,-0.3234170079231262,0.6648060083389282,0.0998080074787139,0.0439136289060115,-0.0558943934738636,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s832,2,worst_slack_ns,288,0.9261118173599244,0.0778204351663589,0.0868763700127601,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.0270674359053373,-0.069256454706192,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s832,2,worst_slack_ns,288,0.9213114976882936,0.076676607131958,0.0896540507674217,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.0412044003605842,-0.0551194883882999,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s832a,1,worst_slack_ns,288,0.9567433595657348,0.0615281015634536,0.0664722919464111,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.0382937043905258,-0.0580302029848098,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s832a,1,worst_slack_ns,288,0.9474559426307678,0.0655034929513931,0.0732615515589714,-0.3316049873828888,0.6678580045700073,0.0963238924741745,0.0339453369379043,-0.0623785778880119,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s838,5,worst_slack_ns,288,0.8563075661659241,0.1027036905288696,0.113111637532711,-0.4195489883422851,0.5179610252380371,-0.0130551923066377,-0.1132337525486946,-0.1001785844564437,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s838,5,worst_slack_ns,288,0.9183005094528198,0.0722921267151832,0.0852903872728347,-0.4195489883422851,0.5179610252380371,-0.0130551923066377,-0.0825137794017791,-0.0694585889577865,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
s9234,4,worst_slack_ns,288,0.947520673274994,0.0735263004899025,0.0836626291275024,-0.5231829881668091,0.6010839939117432,-0.0447712615132331,-0.1182975471019744,-0.0735263004899025,linear_regression,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\linear_regression\run_068\design_metrics.csv
s9234,4,worst_slack_ns,288,0.9261807203292848,0.0747309625148773,0.0992252454161644,-0.5231829881668091,0.6010839939117432,-0.0447712615132331,-0.1148736476898193,-0.0701024159789085,mlp,C:\Users\DeAndre\Documents\Spring 2026\nndl\final_project\PPA-Estimation-Project\modeling\results\mlp\run_073\design_metrics.csv
